Heap initialized
-9126050,467125610,383069890,142872899,375473071  inserted
274422180,-506495735,-946750422,576310117  extracted
Top: -565959904 
Top: -565959904 
-565959904  extracted
-606626769  inserted
Top: -606626769 
Top: -606626769 
-606626769  extracted
895484785,507917885,-325097938,170285964,-37109454,-305853498,188048503,736425908,-14214808,355649726  inserted
159308847,73816727,300429825,-879229213,6296631,287274649,-499504550  extracted
-542132977  extracted
-463730493,-31969101,-494887019,159859583,973493670,696004009,-439540284,-650772781,-482861609,255050410  extracted
-504214784  inserted
-763572492,336581599,228222042,23392370,-491372758,-672287645,15649694  inserted
Top: -763572492,336581599,228222042,23392370,-491372758,-672287645,15649694 
-763572492,336581599,228222042,23392370,-491372758,-672287645,15649694  extracted
975875680,-330228447,-486119113,332277213,-97528315,-665443861,-273997874  inserted
Top: 975875680,-330228447,-486119113,332277213,-97528315,-665443861,-273997874 
-561669287,477923068,540482331  inserted
-838439282,-679279406,-388149376,568894101,366137879  inserted
471096152,-731567662,-839660466,-146690940,-540965044,-993576269,7833832  inserted
471096152,-731567662,-839660466,-146690940,-540965044,-993576269,7833832  extracted
-427429710,676108037,359762127,158376829,590510596,257683236,-865768957,-425570656,805433835  inserted
Top: -838439282,-679279406,-388149376,568894101,366137879 
-838439282,-679279406,-388149376,568894101,366137879  extracted
300747491  inserted
975875680,-330228447,-486119113,332277213,-97528315,-665443861,-273997874  extracted
Top: -504214784 
621285931,-761063015,58904434,568564297,133944239,-882494655,-959874697,334092495,-389021472,-714229368  inserted
621285931,-761063015,58904434,568564297,133944239,-882494655,-959874697,334092495,-389021472,-714229368  extracted
Top: -504214784 
87072886,658779709,820407102,-180592774  inserted
-812358997,874739740,742883290  inserted
Top: -504214784 
93246329,-717766729,47574028,306405436,983417814  inserted
Top: -504214784 
264693695,970049252  inserted
-504214784  extracted
Top: 546033986,-967322679 
Top: 546033986,-967322679 
Top: 546033986,-967322679 
Top: 546033986,-967322679 
182577615,-643168965,960919428,47375509,-276550100,496088336  inserted
546033986,-967322679  extracted
Top: -412743151 
-412743151  extracted
-409456718  extracted
915940376,548533450,115846293,108386837,-474852233,-798527616,-940829457,-823489319,-5453860,-463753480  inserted
-487674248,-464184463,544233659,-632752449,911046995,-811741863,-506097694  inserted
-415439929,-468008393,-468585288  inserted
947288008,70229559,321145774,8854799,894821693,-143880804,745604034,913840840  inserted
915940376,548533450,115846293,108386837,-474852233,-798527616,-940829457,-823489319,-5453860,-463753480  extracted
-487674248,-464184463,544233659,-632752449,911046995,-811741863,-506097694  extracted
-415439929,-468008393,-468585288  extracted
Top: 287191651,-689350777,226733683,95504743,102408193,-32662048,-801530205,-468745322,271548197,600466579 
994255397,978177685,-651475441,432727100,-418650073,430939747  inserted
287191651,-689350777,226733683,95504743,102408193,-32662048,-801530205,-468745322,271548197,600466579  extracted
Top: 219691727,-473238343,-154426547 
219691727,-473238343,-154426547  extracted
-408989365,-728002197,-874003302,-790842179  inserted
-408989365,-728002197,-874003302,-790842179  extracted
364902708,-282258111,911169979,471228520  inserted
Top: 529675879,-980562164,719966732,63703846,-477477410,-64405416,-776347557,577920530 
529675879,-980562164,719966732,63703846,-477477410,-64405416,-776347557,577920530  extracted
-199278923,881797363,205346512,-971992771,245809718,-662671605,484412514,-288458064,270350686,-363422441  extracted
-396860079  extracted
828602289,736372110,-931175075,273163621,-4613221  inserted
-259840515,-706589442,92873749,997921327,5608580  inserted
242473936,-9097091  inserted
-980845380,426939086,-697118085,855643731  extracted
Top: -837707395,943694721,104016209,-345642756,-656054700,403687462 
-837707395,943694721,104016209,-345642756,-656054700,403687462  extracted
-313101347,10472629,-111292251,-42083337,532030150,63176031,55638763,266546290  inserted
-413983044,-665671626  inserted
Top: -413983044,-665671626 
-413983044,-665671626  extracted
-386043531  extracted
56380349,-822604922,-896543319,601549589,-204825726,880882901  extracted
296174847,-668547676,-849590951,144664791,-219491783,912152439  extracted
Top: -384460327 
Top: -384460327 
-384460327  extracted
-470156071,-352152883,-748233926,109565064,977801004,100937109  extracted
-695536373,450717204,545819972,-677955168  extracted
Top: 544782807,-920630904 
-973759067,-808363394,-892793710,-561738436,-394963853,28438795,-86092710,369854411,536227445  inserted
Printing heap:
-973759067,-808363394,-892793710,-561738436,-394963853,28438795,-86092710,369854411,536227445 
544782807,-920630904 
-254199627,-280576754,918332207,-40677697,-715059170 
-70496605,-366039362,73706227 
-357619234 
-355213367 
-77024188,-275061518 
365838680,-715961218,-375405698,-205295220,584486003 
734531883,-810112164,-663133988,793748172,38622946,-642387210,970286431,-408296358,-485264980,128076931 
881459896,560050101,-921808929,-928872144,972001146,-905369685 
-752101427,1874943,-185473847,426803101,-262804826,430988672 
-735886453,947876677,-547989080 
-596874365,12611979,505050228,-171318838,436637505,432451880,657180457,-783472835,-826877799 
-323773294 
-809561415,488983436 
-308857887 
-349521325,-358471035,803542241,268404961,-671978161 
-427416576,-117513958,239248765 
-884951389,-179631533,172174556,-394460489,571489572,340685636,71918969 
-163094414,936925772,-753725242,-181672168,309129558,-245096910,865944090,-682491290,-386327515 
-266776461,-411313659,-376210245,194611852,565594680 
361014947,-647390457,-212205274,163059689,153611791,-111300769 
-89178227,-201756555 
249167383,38527622,437495997,-366141513,-558037980,-26883812,-56333417 
-702076600,375113153,-952823215,169508789,571441845,257496593 
-898092895,-275660589,807483890,916254758,-249706604,98066987,-157779834,-291608551,-225677286 
-386668215,111692702 
-797109311,89234172,433861787,838413826,-625858793,-694471804,-276730099,520971543,541853745,-305098101 
400208988,-825015720,-37693826,34752373,-411819536,514151656,-244399719,271857323,979136331,-951030256 
-302979274,-673333191,818483184,-489224575,378590438 
471666101,-739704359 
628081550,263878827,-721379835,-959016131,521927003 
-399805229,135963204 
329538614,327523686,-27935394,553533958,592099256,285622534,-939746957,-952463319,-661762487,231432341 
-192890207,645978081,111442097,-826400086 
-161774756,-302880608,-744774795,947609292 
73823483,283262323,-701509151,439775822,-713922485,271330775,-451459873,539302634 
-343543852,-559579802,616432097,-377322191,404714251 
28990605,-776404777,-371100725,995587140,324634797,-443642186,-690954250,918900090,-551416123,307096246 
-257816380 
-40118614,-191259796,338319471,-362779225 
-91906080,261740491,-158931193,-261701661 
-967580508,833294559,-598346374,-222194264,560404481,148976449 
540659082,-672934820,520224441,501885338,-933807220,-696299957,119701362,375467518 
743470085,-732145771,-311626613,-931088543,-244631309,-110927760,802017182,970524993,-910165301,481188362 
-22741392,279986929,-91207432,-401899321 
-235060127 
-492064211,53249399,210352655 
-781595634,-354036924,-683082120,952715893,-233784559,873380696 
584549525,396588930,291397044,-917995864,-600894954,146645472,861257769,-155597571,-254824587,-569848411 
-216505233 
183936346,481601057,-90902713,-790747306 
758719302,-742141559,259922370,488561121,-673441242,-299027071 
-203838420 
-194819236,-745532224,745212578 
-333082734,96594235,-690574182,734183708 
342914856,-793375502,932092618,-674149279 
847418665,-568397148,682746919,191723435,-726386172,-60690687,328520474,-116930390,-769839725 
-707056565,691922034,297610161,-989206497,622570824,100810021,8687332,-989163422,773422854 
-36714462,945730304,723277137,-727253997,-925351678,-159366100 
-394934655,243752971,900046895,-790255339,118550306,-687064493,433098910 
604307689,-403485733,-694868204,120853979,519730425,-323310368 
941534831,-344298764,-201923122,11490324,-764764634,185987504 
-268334535,-792936513,889899437 
-168028428 
-393147251,228553873 
399261420,-875968671,-191399149,506992191 
-184027037,304765046,-276972517 
-394904280,-60714286,-829537587,770770766,364136414 
627871816,-214487264,-814458004,618250170,-366878022 
449881226,169521415,-309505156,-454823707 
-43928520,424983878,266589893,-479404707,716028233,-488394790,289537883,-819885453 
707041550,-377369855,-121304139,-203122080,-507712151,-221474258,592939215 
819583040,-948990476 
-431289312,127118434,-320743092,-277634670,775232397 
-126725773 
375540501,-676867029,629747096,-867136572,588579851,-171129624 
-423157445,341934372,655136045,-140010961,15684124,-567878062 
21863165,-578213657,578369917,143464686,-361353857,-510587829,590063897 
-116392543 
-153287690,860705771,-812045506 
-285511503,181511887 
-499112716,515976527,311534449,827471798,-416267392,-840851846 
111858209,-383201001,336957137,909051816,-829056203,-406141143,161147516 
-95519065 
-748468178,42959307,-150860716,763558021 
212221478,703920604,89884694,-888493685,-208416763 
625511284,72588226,-243323304,-554264331,338965949,-399746606,890235400,-352817241,-467934451 
-665319698,-260820869,-895509422,302439348,-655487194,-270733488,697960806,969416343,687484837 
-573669758,485741279 
-538756002,-248112757,700440900 
262153758,119100757,-455892955 
-74140538 
-71115166 
938826406,556487811,882672778,-644342637,-759616783,105666835,-858672444,-510610939,219728735 
429786498,-163287310,-298690557,-716892179,651632302,28786528 
-67251591 
818753449,-876881823 
-750499090,697337819 
915966391,50541211,17421864,-136466628,-945035989,412715154,-365808826 
724962093,-326738501,-299730352,-574780714,425704563 
210231159,478802026,-739178754 
-45611193 
-2731018,454570969,-418840359,-75228775 
-158048086,-685442923,405064826,-645622520,-257435216,522197616,788956373 
565513749,-594969760 
-24371711 
36839778,-141341428,356881334,-817006050,545085595 
616184812,-802404764,-198041156,222367510,-282857820,-187234869,-859347286,715423884,757304265 
-640389348,-692151992,781443659,536460199 
-11429998 
34222812,235869374,-334227973,971181549,-910385926 
419641072,567573164,614234341,-404158947,-657029000,-160413643,-381716809 
1891782 
32649998,289721245,-642564564,585052609,-849350002,393064291,-628072550,821786538 
3661493 
255835049,525682569,-776668929 
586327355,128578276,-349104692,-847143835,-831221790,899044726,421050039 
728505354,-717724212 
965011029,-943363690 
22354676 
-795636530,819886028 
833425493,-366062044,-794272538,951828667,-600580943 
445383736,-870360842,-332161272,784307405 
227426702,441909854,-638610680 
34508203,285770963,603976408,-178326617,-713545819 
-786397660,453844799,884514888,-624715870,106757951 
38050990 
-825819073,414358395,351019787,-563417568,511655515,-240513028,258506312,132948697 
519980939,-315704792,-797977707,647328290,-13180286 
-990613916,-582880029,-376114291,-68848182,538988802,673045282,262506472,584996474 
157370657,-114443134 
-721520041,-617349876,962632435,750960772,-327745280 
473993208,298194149,354504980,-592572065,-299290101,721658191,-297773994,-385150925,-224456524 
173789711,809084976,-949689546,-535287299,852517684,-576991679,298246970,-234820490,215049494 
247058083,-573180121,-985125898,564017595,515432980,29815812,256448976 
881568924,-17687964,535461093,-855717988,110888951,-595252759 
-765917896,436707028,694101043,-610770661,112987296,-268428994,465767886 
81904485 
-336119447,364550374,835712192,-744235944,771466384,-795063344 
-421897460,523089057 
965176115,-862591401 
700129994,-328080061,171298630,591875973,-936948247,10813562,-738892566,-191381977,825520722 
-805272233,450372340,641448081,-845404008,-517235866,420499727,922456983,-161919001 
-436263650,677581461,-128145565 
-39092926,153982076 
875561663,-411296434,-240180572,196188939,-304390424 
-119184831,236770387 
-896276274,626218488,513573718,-124214854 
576039141,-530663781,77041011 
471672770,-866627813,-441445194,99441702,861203419 
-115274094,-711337921,354213656,835880686,-239118228 
-24933414,330635536,232403160,-558806810,145583093 
127875967 
-259840515,-706589442,92873749,997921327,5608580 
906250841,707224568,-125716959,-365337250,-985148523 
-453077892,591788165 
22492618,-294124023,410705631 
241449952,-477005232,-975479131,-308110813,299404137,529076895,393976041,-390309459,826709458 
-883695711,655441527,18440912,-43239007,651928973,905536381,547244590,-846571870,-862035881 
-34971587,-149018682,327791639 
-613011350,758218482 
504963854,502963199,-512953527,100474389,-975923842,824326790,-718350626,427116375 
-292366428,438677799,-748558767,941865768,535437176,-450927015,-267960415 
212303511,-731584492,679879800 
-654986831,-76506993,890973314,10417739 
671119858,-426309238,951607620,-592051407,-197258112,-231664188 
177277383 
68970668,-98837802,201823619,9420685 
462077315,-999336219,724477882 
-877511535,810584115,-999606214,558931048,-509323320,596365534,611140672 
-777785961,968696621 
535095735,-8415801,-335198757 
-138265658,693053366,-401317331,894001403,150089395,-881936119,54565953,-178702354 
-57406347,330039660,-808202704,-416192750,840867560,-10058579,-569758930,-143274567,873077733,152697942 
-699503308,894359744 
196117565 
94248935,-371160518,-418867182,149011104,748641027 
-836712857,-933731350,730537448,112993942,933842275,-649811622,815699865,-722172051,753171127 
-283232692,-615049626,769805028,334814313 
-944393025,920503513,942448233,-584974997,-460483593,337149567 
920010313,632493995,822874045,-621761104,-814757037,-727643679 
276485084,413806774,-73754616,-440524724,36000068 
520836265,-625402236,501664691,913081633,-513807080,-582716341 
781140553,277538814,-842987054 
216921447 
621590914,-679426777,-378906663,646714872,794586636,3596772,-791082033 
103386251,115521888 
-280333446,31494154,-11788523,-293565231,104965118,675309328 
-431459507,-222391960,150705678,347721273,-158081773,540527912 
242473936,-9097091 
48708137,419933563,24378649,-632740755,788754546,-415082200 
-289073752,523199388 
238830799 
398702750,376665120,-844796811,-42323656,355618441 
-880916116,70017278,-426074220,727211383,675090961,785305647,-704805267 
-537272422,783702752 
89743052,491343283,-285928364,-922544196,656829442,217937568 
248021051 
141829683,-808946304,727393370,199599436 
259553485,-502780589,-352221532,787234781,-378600005,422305252,588340889,-19223962,187549081,-730074652 
244121154,230531602,497575709,700403268,-475319555,-935193532 
-150618180,291377695,245067681,-123602017 
270029068 
334819805,-360534063,587452332,516193366,-799668246 
350186389,-781210604,3604619,715627506 
290850117 
294004650 
960538628,101383898,-762385530 
276892216,-924576137,267818318,448157088,-627418214,-318579034,202593238,225467453,532626803,217174527 
300747491 
850679562,-397789637,232333665,-717184517,235519288,98823289 
847041575,-936321187,391883070 
307281185 
991534065,-684210139 
-621445953,212751221,445093131,702024967,-430552033 
309176631,986325659,-985861862 
-329741651,-456565649,-83357800,-509692272,141992489,568527536,253666169,726805967 
190872997,-444290049,-449360514,171516310,-39311474,621983748,-860871735,721804348,520085903,-108500022 
-302134605,626749795 
-603141720,317535394,610670665 
325558491,-43222545,48692556 
522202660,-190542839 
-418189956,-234399687,210698049,-173642803,952015647 
339434738 
-104014319,-421915757,-233983801,-561379675,-998532632,486226464,844889742,969267445,360294951,-423779 
833630628,-102033163,-826651885,951593558,-932871098,417168392 
-814862514,278067795,855677345,-122663272,522934763,-105790437,-912300068,892321115,-252016618 
-360112883,374425891,-230895924,-982065690,-99789666,674402881,441237518,-611886521,585737144,561563860 
187675381,964279490,-780283928 
180172385,-760395310,953458014 
817537118,-441586291 
722176683,384344740,-729334953 
-240571602,368644837,-327026032,270477671,307584451 
379243562 
3134159,831622432,-456229839,8163276 
-188689757,193537046,-188107744,574198344 
-254279000,-73496404,538241790,-811898511,995126699 
420939128 
-112483993,652370170,-771447330,878405094,-987208784,135159535,101150226,628057117,-98448700 
-973357526,-143519321,953236890,590700508 
435161730 
-829479949,-797343385,887621044,206920806,-12811939,-605556294,631528593,141845828,815779735 
449860125 
484219849,732905795,-267925625,-98270235,-461048785,63624007 
146118631,383965814,-8729088,501416625,-218344352,862834631,-671893890,-546549403,450407506,-444727889 
-561669287,477923068,540482331 
630339684,-169839234 
-313101347,10472629,-111292251,-42083337,532030150,63176031,55638763,266546290 
-474983449,-205898270,-851477490,821633214,375258891,-43256753,845723159 
467228483 
997379952,681576458,-536935455,557755561,458851520,-316731165,-528501542,-448409441,-694407418,296982954 
-76567661,-237764011,59117374,776491508,309996345,-316841702,-44542041 
-684903214,-112616199,-76218406,554173770,790781729 
330992175,209603896,-69012521 
-21750964,-911660867,-975738656,939651385,815447771,626583411 
-306829914,834899937,-220207543,469253255,-303070888 
541070511,50810585,-571557429,454529752 
394629594,219846272,74615107,814323338,-934581705,96898133,-893294457,705025580 
625368244,-44454081,-280966833,119650625,61208621 
337875033,143561341 
-276541585,764742652 
528752572,-38608051 
989463714,393501070,-224527983,-268794047,-390654928 
649518064,-81268525,-67048936 
711795075,-654535026,-473497875,920380499 
-226204910,347953704,384036096 
-136263886,843705649,-924371683,832862069,-109404124 
3806382,771897221,574974708,-836402412 
121010721,-846699038,-253613305,764025383,854102704,-896248788,776632678 
689672373,-247039690,-931102981,464904882,572965807,-852771306,982890753,-157883767 
522364635 
97133484,412198824,-575639388,888336251,-141745593,-157388265 
-121155323,-316109520,375303122,589866796 
530249038 
-288225162,439263414,379239323 
-226049622,866302955,-143250998,266163289,857126854,-446325559,-641685915 
539177533 
542711276 
610543911,216650468,27513074,428730029,-739489289 
837911736,-634392025,995656232,-596463012,-52198674 
-717034755,-394754221,-518590004,864575848,427793972,-831691752,831894131,714129905,-542842228,721080841 
-91924806,-593221614,289272275,69746278,499949370,-604823494,-236503387,-495414119,781196973,936599727 
709794751,-6693910,-219827708,288691692,998477851,-631123250,-582801914 
436277796,957647829,247271969,-470557555,-613759937 
557243343 
558314958 
163680091,-572002179,968944831 
564544641 
531504969,-850634277,718978413,168232504 
568924064 
677246361,-105472788 
713741428,38007421,-827630686,546843368,771958292,-372188859,-104498871,-943727661,758579741 
386175321,63332988,673425334,-779121187,-537877355,781485355 
-719227639,214314339,393294761,3116264,696996063 
590422562 
591986245 
-905359805,-810467667,714896031,500564394,-426069163,855739755,492381815,-113306225,539326967,-252822230 
596648001 
490708575,-231255298,347450923 
460563049,-396369743,230650992,323191332,304847795,-471170000,157344838 
551577260,109401290,-950570838,-365880030,876184983,-821617757,716726147,406965251,-814389991,902343689 
-253654780,572258296,-92258804,675699147,-434213431,144850103 
436977138,178111535 
-2367288,640032967,-19070574 
-77711139,-110389877,916895104,104316369,-212754982 
-522435357,978589346,116739165,-392609456,-667305261,572213753,537441852 
623520325 
-122784188,874795990,-134142718,-223974324,-566358443,219461577,579575586 
-218055635,858395651,498233925,-616159021,418525372,-304478466 
477127765,695923684,545435378,-435003044,-545285441,-97892845 
-310233433,951924874 
-297700002,-55889509,995500002 
-408796077,620465194,390453146,-7661263,938682422,-891033365 
224725633,418381364 
317682000,-582742317,-376416124,32156253,315941576,937246260 
357758090,649980374,266912654,-984071404,355795621 
-189722617,472351004,368251068 
893529953,-468038393,228417061 
415791411,-801335108,39500579,532049826,145727689,322546692 
835784248,-180000526 
-524484554,-209032517,701899502,-970194482,498912977,809879677,349285399 
657907863 
322037928,338013680 
662399950 
-274294135,146479926,130318579,-191211800,852369196 
665034491,675069789,-668305083 
133037323,956556007,-767589057,-231509730,373315633,-688618780,986315910,773202398,-858398867 
-550152578,154823235,730284813,307914632,-479219989,44753663,-649777876,736011564,383966527 
414200933,111722856,157571093 
249088870,-820133782,50821163,226454021,401638464,-394064673,970901421 
555162399,-992099241,985916306,527782839,813251009,-175048179,-607216267,387084211,192625204,-999103429 
592705409,-760911593,859611646 
-664399534,-275448968,419377084,327157321,483747496,-20248348,870295602,-448273519 
402558881,-845761848,727100591,-758689445,-104958922,207182977,105806218,964847947 
972686149,-317101420,468517725,-915590049,497139393 
326651757,252494848,131109253 
16341214,694360578 
667542244,372392460,-674871864,-513647201,860187113 
93246329,-717766729,47574028,306405436,983417814 
56998404,804597303,-567307302,595524700,344452653,-58761614,-354840894,624339147,103944600,-835924014 
456061306,258257316 
-154672931,872191093 
720877075 
-259012807,966316091,-75080341,101038610 
474673384,-79703671,-299651762,345646614,-727093954,370370176,699370851,-457439876,-483228768,899116252 
-770212446,-361216999,-646306728,579293699,854827496,846452716,239936032 
-142621379,323354176,570297669 
-721790867,855840431,212279173,674680811,-315643170,46665495 
-490241159,897564950,350341896 
684691956,316691112,-235395462 
182577615,-643168965,960919428,47375509,-276550100,496088336 
-663946973,-388620537,466352958,-387257327,726940594,789800968,-388909276,228765801,397253541 
56078137,644229641,83057177 
783368833 
785160238 
-151624409,-902307515,18734511,881624951,453105647,-552320651,434128144,214547720,389998055 
232711956,937438507,-175864633,-279263057,75158148 
-702842523,308185037,-799605015,509304103,954514676,774971805,-210475481,-449051105,411251864 
-31147615,88297492,740065423 
-186145711,910145154,-80450813,467731519,390469276,-703411175 
-160936584,965050296 
-812358997,874739740,742883290 
-621048320,112754554,795072229,526762638,20276260,-866327005,-678541532,909937511,606457813 
-160223268,-701064608,816473417,376602306,474097169 
401923441,370803937,-115106431,152094584 
-725104784,580175502,284485927,778313468,741341165,-969529043,-142886970,265302997 
822257055,-376602261,420753410,-305569583,-991399805,364831051,880270172 
114267905,349556352,-614624136,-453085443,225476043,997088304,81782708,-993019465,594871423,513282001 
-58906561,30583333,295591122,782535019,-13041535,-216393997 
891794248,-317473617,-665520883,911944618 
822560422 
178129721,-542302626,961876613,181882572,886757431,-970063334,197622660,-70824615 
41246035,-961765438,271607982,498302391,148096253,211203898,-40904533,-41484047,699541858 
827816834 
-411757628,898396994,591297043,388506505,-166872140,-471496659 
830507085 
123101155,902742994,-192307041 
-150313788,987757251 
289536670,244530476,840721568,-537213965 
941429128,-669577751,499982725,68428205 
-88895747,471484493,157089166,184017550,118034061 
602226485,255077300 
863138182 
305767856,-91676745,602227454,-209931916,376846822,-112599414 
-849625712,198391748,160314933,841984496,434682831,120595456,773013792,-802661471 
944172631,-66434912 
46544817,-133707163,486107758,164238272,318035693 
857098197,509493245,510820672,-994857480 
442220945,107944514,453554711,-436681698,-132787224,-344511802,-277230138,122860763,186979497,761155956 
420779726,815529667,-144568836,-945042933,431605425,872331608,-333251228,453316727,-685087316 
234456880,705803202,-701977041,648037924 
553681480,878017356,-333674549,-882973301,21184964,652505963 
-785909153,-691413817,412896651,561188526,461885874,-880932839,984044931,212590248,621558730 
767541754,-700375806,829021932 
-355261958,563926426,834991332,-639502751,-693206658,882801373,-557120264,495857798,264139509,100029910 
900875718 
-51911869,986676686,-32720189 
828602289,736372110,-931175075,273163621,-4613221 
950204326,-3557788,-102086869,129530933,-631537853,565397098 
90911783,328269172,-954760106,722134429,127170520,967303056,-368804550 
-555306969,397764270,419845865,668721414,204348625,-297310669,439800226,417662177,-777507799 
936550367,-17725179 
309463541,244496406,28787077,453571497,-136006112,377453010,133580224,-492411300 
448050683,69869859,283490477,756089003,-718631334,67093591,12980208,3904754 
-476869060,-82941675,-510552494,730408061,921099988,-364126622,-879138619,771072744,819232358 
105967232,185343876,641203005 
163955286,980204335,649926538,-860080189 
934413929 
640107754,-942892330,207354163,470418722,-692392654,528859497,163431932,563459819 
353161080,765819734,-426823914,278038302,-25878078 
467193666,478062106 
951324336 
241852143,199568745,335170332,580332636,-426995417,24147895 
-786586506,-150024186,-30598639,266609138,692882728,962580591 
-286910830,941768723,304168994 
131471106,96713008,973999341,-400860534,165860541 
563915810,332340855,470359690,17534076,868316288,-766087807,-508845323 
862787596,119999764 
-609261558,362823888,804192285,202695400,936477752,-443499691,667592780,-936740495 
-156585125,118873939,546873534,413772935,373442889,-673533619,430530611,-66675079 
343448087,648539352 
997919259 
457076337,532085759,-296095601,114811438,165397040,879259793,130122390,-354568856,-629337088 
864185523,142219566 
-508400067,960757421,577768828,396464107,566812848,-354660621,-621214214 
784551218,-909791597,496137665,926828904,-278834834 
816744016,208025206 
411600778,615306174 
-316395969,507325509,790562087,583109345,-526846809 
124310799,922908739 
697279680,139504030,745665152,-498102362,-35878357 
366184539,684130315 
402837504,650643649 
369212468,725428265,-597636252,140281115,447807932,-28203495 
648573020,701785807,79908935,-368957181 
-321427877,641294304,745575237 
320842280,746331622 
651887953,416863695 
169309782,857573502,-446385507,-57766191,-134985899,115689110,408244190,160391393 
218817716,906765875,-663178966,-679398154,946354689,-809204547,173489618,981072183 
464579373,976364831,-514491726,500662585,972789028,-573091371,-742360658 
424031170,-818608865,-201129399,809855638,875886913 
-654967077,-172659763,993070494,924666585 
-585525494,775876126,335953180,816539267,-226664275,-90059960,202842205,-554189161,416642172 
269096374,1173197,944913790,-243676897,363806508,-763423654,316198694,168386870,35124976 
173820479,-374704548,413492526,880372723 
175447857,544157780,752283915,-437355406,59336078 
-289536395,-754182101,-817890415,-150483762,-946514,998509595,212125828,976442231,711785564,217944472 
845633295,489129671,436920353,-656323310 
-134065160,733928097,516894128 
893841536,52099927,-831914203,611674457,-807331113,-334188688,355824235,230500192,955053930 
-356765759,723752265,640605860,-211241777,330270511 
-657265375,250042503,789049782,745791443 
573441294,-445142151,754688320,245285950,-479370933,97602803,382290523 
-427429710,676108037,359762127,158376829,590510596,257683236,-865768957,-425570656,805433835 
217649613,138839336,393525700,406158546,-331640476,740400123,-427777776 
-282229944,658490439,-985690334,19007183,-143351055,780326287,655453470,-159325571,595535783 
-237883055,934599157,-790491453,254996586,991110461,609977659,-793677256,173311849 
432217000,230439901,-62264837,554194963 
-642068254,-153209918,-565561427,616278801,-722515078,-761048399,957429179,979644284,795558479,650314984 
142571046,914141899,437582604,200806395,533106628,-161811834,-358298656,198655148,-751880623 
-244378869,870449268,633732571,104921623,572907486,-544937398,-231871696 
-196587255,390253679,355225603,761632907,903675773,-887912962,-164923824 
-593491340,993091522,-126485468,126945567,-234317153,117702007,-161978005,522532562,517691699 
528999380,32606847,377980934,-823993544,-991344490,544250981,764580810,293704576,644976720,-209974835 
886712173,528154890,-522761472,187018037,329941226,641726197,-874490109 
-333807867,-282715291,994909107,721154469,-211885786,813964835,-515013567,-379065237,371728669 
755519901,-59167850,484443777 
-413413364,790581018,803678024 
79458940,843864961,258211504 
273622095,-677263820,111037145,26999283,-187931955,794847098,841219755 
125024534,-33984401,689807166,211276630,76918195,-163060633,830274680,-394882126,367881839,-519171914 
587298232,619829195 
722725766,-198706780,488745419,458869181,-366322058,104674750 
111744987,410024700,870712003,-215416326,47202451 
658769370,-194023034,760299042 
-126056837,-490058791,107140842,798079479,844026533,-602586186,688528885,-759008586,146518111,618635424 
365638856,164067398,690023184,-982738619,503886308,57994277,427787721 
-616161804,-695187713,-169236417,511120555,-267030706,957790495,427636900,190805901,162656764,726969541 
264693695,970049252 
433867854,102225178,303903968,487266966,-91150732 
997153005,-330425276,854714769,-354172909,-281563791,-871676567,789067233,446205634 
165934506,-18329715,943403136,627708443,-525964759,59369925 
-210581679,302958813,562850084,116678936,712169071,906334207,26803577,380831555,-632239304,-906335842 
-552486894,29967227,285547754,87020635,599657351,340975338,570977925,-97812107 
742397244,523482151 
-865134532,685535906,271008882,748029370,335517426,93751856 
375965561,697994976,-648373402,-106255779,-717854517,344802612,880383500,442528411 
-82872219,939851827,416178429 
-526221268,579262798,554800866,-458248264,-634077178,846354534,285660251,628813530 
106035090,423164147,-965377138,-150437740,629024958,-5046237,-377266833,870663507,755259495 
368548179,218983434,192927504,836641377,-321927104,-304312721,296038938 
443290634,40448383,-126194314,-474589953,692890359,569987127,142925912 
717100866,542352281,-203480504,241754761 
100200019,701510889,-565716200,288857638,185021865,589626646 
-206184153,-381555037,233337212,74371055,461409700,321787049,706753159,-636113672,725972045 
907079509,-407506936,-999895508,625052690,887404790,737856946,541156217,-501266220,-485979525 
496183710,-200646753,-162009371,-254989151,793826857,500336693,113723558,-928055636,966221283 
532612147,-39046659,-505116282,590133531,747703664 
433259441,894535347 
735441078,255928911,339429468 
711664166,157692727,-732793837,-257938046,824592091,197586832,434390706 
451264722,898724371 
41284708,-157051442,871959569,596857387 
-9126050,467125610,383069890,142872899,375473071 
945995091,-261451709,-424959994,-351926545,506041370,-793403608,750467115,694421445,300997183 
659554017,711242038 
87072886,658779709,820407102,-180592774 
676880915,646324259,790084065,-831602881,-275167394,769589354,344177441,-530252281,-203414923 
-586222725,412517615,433081568,777558484,99072467,440206126,-557307812,246989657,128538907 
806538951,-270141201,108343233,613601401,409775296,146604703,264051629,-677317281 
572200255,832992830 
-339513370,-889444960,536799201,715330736,831630408,560636896 
470651590,934530831,14321651 
-332680561,-707040832,578353160,82172748,226444127,873642675,-640018806,741459106,608668658 
-606242435,846368917,-609418417,561516692,367597464,879629943,-5546166 
105085265,281756825,-406928186,433291503,335658331,688020437 
635957100,-556449797,666588110,744082234,-416483128,377178592 
-137698318,250218097,-243190605,-748591323,338110378,583495440,843669372,12810310,564802647 
364902708,-282258111,911169979,471228520 
277800802,627431609,566858382 
-331775735,147835515,-102850964,56269557,818887332,889510588 
-69212641,948176821,545823882,-308060823,-275338366,494975948,532825559,-381531046 
