Heap initialized
-928217189,663365118,-974232428,590081241,767967246,-177901636,-780778623,-526841531,-847323944
-334852798,-995547845,35871590,768469636
-745783202,61768179,351651137,768955760,-108267964,-978828006,-99900713,-660651280
213327072,769943919,-927247752,171222854,653993071,-764666400,-668425313,-32634161
772356007
169942360,-481970165,-82059894,775715150
-319472056,-275819790,776206428,-384956990,291322667
-949766165,-988601175,776599716
580083966,-40178446,237291603,-976038606,-643993776,-950051871,726342883,776880855,469791850
18365650,-492571130,778355749,-572225899,-703217703,-791076344
-245864478,76849019,178227357,458445970,779263048,-599592797,-786986146
779553628,1057399,303179765,-404686006,-253685282,-358302901
-450267968,-125408763,-652537322,-370271523,-941407975,-308536865,-910375811,779652414
-385020684,712119081,444853007,-913465857,224013294,-21810113,260348455,-964467645,727423772,780864187
-588755655,781888658,89346399
-634551151,-534888743,217772305,782338043
-880791888,783558407,-353540061
783843024,31622300,328865605
-746046808,784507400,-247477439,-932951894,-41226473
641088204,51303902,554236508,786509250,-415803475,262934997,-392917524,-553622670
180977590,87584323,688138202,165383486,787009432
-820084745,787247721,425263311,-43052358,124866380,620728334
-200150741,501835475,183797246,788153218,230684479,-553013381
330385708,-351137023,-909378027,-408919216,788371738,-96721512,261503808
440444808,-511398950,-691725866,484081753,715877247,606852085,791284568,-234284884
-157075020,-209010624,292538029,331982662,549941741,791509103,792169663,-346900298
792595593,470782270,791950409,15282574,-453127191,-113224652,-391542597,-607701477,-254690326
792925549,-334147146
794742362,617787017,600190701,-430912605,-318081506
-861405974,430207318,-231923058,-911517590,328075585,-108957151,795395558
796026386,-664295441,-122979293,514692592,-738030186
452826001,773195228,581563071,194943557,183207227,-35501829,796872232
575901209,797290068,-109635000,-623657643,-764245881,-406400876
419947946,797609409,-731254100,152312985,-198233873,-751189826,594167143,308369381,737193683,278887349
-693580763,798825757,376184540,611169928
-434836974,110350602,-127853648,801006676
801181009,583387569,174585225
-530236760,-447385190,-871963688,801423811,-670696432,145762214,-583540907,649784318
-196205565,63595652,-618629122,801582976,-142815412,200425906,-457646936
-35985391,801957771,287205089,-202405528
513862918,-476076796,802479841
804437747,-583921894,-626251898,796202080,-721141068
-845584926,608263794,-122022135,-236303631,669528747,-634688441,247347672,549755237,804499020,-676903575
805085311,296055110,-410326327,386940465,631995228,600880014,-663239903,-635841819,529802192
352649627,-227969624,-49590224,-798154242,-849953087,805697070,339617127
806843655,-212022232,-797166286,99095778
807865004,807242746,-655195105,-84658381,-157248689,-950970778,228148226,11340900
808047289
809913712
-911471662,-577485071,-130601373,416849198,-884152592,-479396179,810286792,2506819,677737006
723115862,617921074,-296457139,616504385,366234775,126595072,810731968,-651757206,-294733859,-123585617
-267536364,528118491,810843493,58418858
-944938606,-463884521,811114280,718078065
359038058,-13571881,49493747,476614286,812893680,-921732449,-538458689,-913795813
296789387,-741843063,814972930,-757332385,498977863
741586657,-327307898,-85638135,420974322,634848119,815640787
764904,100348966,154365773,597106122,125774698,-591951473,195761694,816463836
-6749975,128580386,816768229,721770342,675941727
816790642,74997883
790337417,549236788,816870680,262585008
816936263,453140785,148956624,-334108904,-818309323,237654625,-54495162,680493320,-975231870
107592631,817013920,-587118845,-31663592
133126695,-294774894,-594284953,817181290,-959421351,-110986270,457293627,-545762229,-665388513
-561745757,817391820,-511333169,343877537,707728897,610076658,-500294243
244588724,788492171,-716999174,678525236,-168866590,-768928542,817452831,-880110644,-889886516
652130847,817551427,-686671531,-490402101,-433991242,-985046220
108975696,-218819599,-476767892,817649695,691679680,-654881318,-323913123,-523242993
-12583822,584640849,169499672,183228831,817981549,-346919941,764908659,323140304,-423700449
749695754,818687723,-491934093,-658487347,371771265,-455517978,-904561072
819778178,338554214,282966200,-762992197,116647838,795224998
70490005,-320735532,-792068825,-835530037,-592513590,-195896796,819836198,-891432803,-217453165
355282583,819837440
633330039,821065936,668725278,-226108158,-348682016,-153526882,247422431,-911797160,-925468579
-357833499,-654271924,-874996652,-126248628,-941573644,822605758,618168819
-985300206,822836852,-687436704,427693230,-981492275,-408375053,127455241
-547999921,84420430,823720684,-452804577
-420874410,761827259,603182950,-503946548,538177315,-632525971,824121923,-992773636
-862316176,129243803,825144791
487754270,-661160383,125888408,122213195,-363807168,825200800
-186466852,-652858142,825349782,-390664458,348441726
161755208,172923317,789274667,-995929975,825898598,-819256909
826119798,585154713,49602570,765337425,376087968
826404452,513170471,608656160
-229600935,-54888936,-562971926,94694406,728955699,826510309,64422365,-385145474,161847383,220191911
197401085,187163133,454467934,827061596,-108506813,-4310927
828672493
640149874,829523380,-70700927,-867870876,-984915575,539756467
486313459,-967483066,396441650,-509005684,-655719841,186683874,339098507,92228401,831073115,-491237646
-16568185,469727383,550631073,-178545174,98947970,-80417814,180557550,831090617,-949853434,-589915881
778383024,-401382982,832541177,-988310354,-569811712,-927949694,23889752,294601145,290912408,463837649
832625485,-399285406,832348535,-938126167,511561174,-361194609,660194101
644289423,832719043
-568378174,-451502478,661711,181527576,159107712,833262382,-816724720
-505076822,15725541,833351529,-805884417,-379332798,-194487397,-915839241,-342562555
-372376630,714453691,566116797,465278254,325356673,833545002,-714381824,-564055709,-476512498
-636218750,834025488,150819071,786385314
-458692689,-629703725,834270290,-272048782,171576123,-774548791,568040277,301830327,-304724150
-269364959,-314765840,193517061,834576562,-730894926,327649231
369525438,414154227,83386546,-476874900,347031580,807839282,834728371,-514817171,471003032,556667658
-833256326,-595246397,-979243316,-711518345,435453021,834749665,750701958,-324064847,-472523199
-316065857,500641158,-55866190,-583385688,-784739069,835157210,-221489893
-806799256,-427827325,793354501,-716874063,649922115,835504272,473194968
-624512296,472636195,-179995592,447284785,835819586
837215073
-119816254,-996585204,-25592678,240389433,-958566628,837276032,138930770,823032534
-609276142,544189535,-354709237,837752237,-775253910
155800650,837873755,-314567895,714054114
174013960,838273223,458818148
838495632,-311212164,-323481768,-998523622,-861296619
-256809585,838570036,-473884107,333458157,642043496,56344324,-322547775,-910811327,-783329817,360189396
-780757399,-276482197,179109600,-902575734,-891192022,185408935,-396654007,838876642,48689391
763310531,-888734252,57184289,211114055,-227616701,9046422,-427594987,284192349,839332237
839663123,622498045
-511075682,840674994
-223795060,85917221,246093833,840708943,-822444290,-169287908,536475956
-189063227,805011151,536909031,841920189
842034591,-135531008,285876757,771389682,-936365104,-812167275,309131799,-782217662
670131973,-943979941,239839392,843348124,804294968,73208547,-454696985
-786805598,-815197771,843878854,-496930137,501758838
844924022,-794355851
137979520,66157028,845330556,-891628914,-283199898,750522805,-458182932,214627331,-79316505,-796785414
-356246380,704927462,845353601,-882902576,800767281,211665447
54639940,845988167,176711706,145216811,-202370339,410374608
-32769353,53119707,-661801138,-595159207,-128106294,-217711860,-414922360,846268613,-623558290
-391330413,846878243,-349106140,-8304430
-675150724,299368760,-720790485,847808849,-711469648,-685610363
704907380,-845672626,36632678,-228901493,848673706,503280421
-452844912,807281476,31522125,849766945,495092219,-503058320,81114847,-484432437,-535231787
-114193315,-397115139,-648203360,137798920,467814744,-832403750,850136708
-346359961,-218953485,342681849,671835691,850193248,160785613,676200006,-279119480,-54374892
-495366420,-151811306,-430915239,-928255833,851355624,-221084905,-939906290,642962855,-637033214
851564786,-915778066,300872168,240610675,492786550,-570819828
201725274,801373966,637520710,851565474,422613474,-393436542,-745073983
237803610,852612494,222941886,836503690,762892991,-639866457,54303917,213988252,-259806673,-710606014
199912874,-944918904,-360590468,489740969,852696146
853025152,430039492,-836703396,-220092313,-614780724,717807237,-679229737,422955970,-579303386,737296800
853101507,-38780764,270351002,-259407254,568571232,-733294513,-765381510,732663237,222082613,517361467
414869096,66654199,-953480083,853397368,307183624
853520316,96147228
-347070458,-416240454,13083158,744840130,561233276,853789759,-309658810,157974113
59381983,-478368970,75852133,-612319489,853870061,319753580
-290846212,-342938148,656733393,-524634120,158355698,752463165,854087037,-216400442,-76174474
-286822954,-657355202,130293226,332972020,-65419452,854286071
-953468756,854438500,-366060393,-726805546,-415575448,287223112
854468076,144415735,549985525,-639014699,-570578549,-487111559,639567896,-628454429,243351924
188303337,-34650233,-189432884,854508752
-181623409,431292972,290923173,-448792395,295613831,856184810,687668615
857621982,-280594722,96133181,-257438166,-885847452,-31613642,839257673
237512645,858881434,-323354300
-36245229,709031492,340497524,85757122,235732879,859790190
43385067,737205069,-574579175,862072117,-214185017,307581820,-341555668,179175709,448256306
99762025,615029838,452794620,-45070867,863065993,-329465502,-957575131,287654463
382893150,612535995,389585998,84431928,752396634,864930643,493004119
139388570,-526596517,52153233,865735765,-655761555
-699417197,-158862391,865908405,-228416398,-974676668,-289866727,-958903514,-47964780
-674319893,-139464357,-951880407,555834261,419129883,329166509,-619799762,867910766,605628991
-834371467,490570835,672361940,-876435153,233096236,869720074,179617803,573529479,-331959609
-878910444,695025148,869939485,-641518629,-119845414,-832751720,-392601523
629243174,361918972,-899111487,657675571,274571655,374404489,-420597369,871093009
871419152,826654333,340134789,356941455,225961879
688405097,485208631,214308755,-498865497,-883356093,871435032,128896599,-453746874
710159253,871505145,516769027,-143387021,523279464,-219635771
89177673,216221780,873164211,723007225
858181198,-352336325,-753893052,873279030,-423787608,-25097998,116159571,440933676
145790172,810458111,873382386,-719423769,-788365651,-495797638,-289161074,407338804
873661134
307308565,871920684,-752027357,-475477376,-646234384,873847225,-380272108
-480843848,580221452,140458988,-929132781,114667200,-457091983,873957509,680783016,294849255,-471429480
874407735
-34075795,876742005,142017093,207429865,-328335982
524762930,-637478493,877428099,549904756,136084682,130026760,381842727,407181089,-148976026,-35356443
877739815,-62277299,359538351,-402309146,-40307199,-865471300,565974341,634205464,295156406,-439121372
-708608622,-135725379,-51064646,472580755,-261345950,877754770
877805918,171081072
-53785149,767113769,-692339628,878415677
491567882,479441652,878914961,799638425,-506897167,-700817819
879842773,-828543315,651780979,-701466479,262818229,-307520282,19513434
591741306,-189689525,879997740,46845715,562595264,-237899809,-48185216,646941504,692776163,335819831
880050442,-789696668,715569273
880683863,648190125,542780151,-113274407,724270238,317630517,846794475
-716621990,338812888,791687797,-205248841,603173413,-692898026,881408323,-92563814,-679926092
881867277,473016415,-711082794
-921075009,397011130,27373678,-288095084,41358721,394385714,639328836,882779920
883212720,-255087945,-499230668,353542179,-788832492,292345652,-103797117,-56934041,-153477059,-736105255
811872219,371000826,883814916,-903722221,252276279
568974220,536148420,-837082995,-307134544,-150586482,883948176,-74539385
884849943,497877835
689140167,885100974,132610250
-877066559,885124417,-362790144,-305720338,-114547525,427264419,663561675,36882092,-351391948
212244862,-208243772,254242441,885877252,-655247945
396613382,-142013231,218329476,717894196,-924775609,886210891,417888932
-475381564,298781980,887183676,829046998,-355639380
883787832,-279223012,-995868875,610832394,-865688109,-412712912,888575339
784330138,-182400849,-674638360,889072830,-626606804,628416716
427090481,-353960586,-95107019,199340474,75451093,267047054,889168657,338041656,-33328238,39889166
-135052004,889644906
-547461742,-415562053,-676654188,364833577,890995127,-41593318,863107076,662558888,749839664,30061248
178024720,522413762,-483338693,565384042,-505232260,420702175,891029933
-776451670,-66910760,144420679,891077050,460648315,-637843534,-83331763,891208469,-31475500
482774126,-41870091,-143066677,-116971995,-202456696,891486857,207702729,287165474,-12681528,-788617166
810566605,892222156,-42778865,600917956,862293841,850469555,-279875112,171510672,272932171
-5004680,716169597,-661843553,892961504,-918469933,-379955625,-20306583
893125180,237246785,-56353573,-288668368
130499052,893445094,-386984719,-626842535,-229267324,479137227
120303744,800136720,512037297,-566108030,894528817,-186045327
-371596838,386019170,696828890,895262503
737020114,-837555315,895704768,-651866142,-284489293,-883890937
896017146,25599630,205367010,536173062,154454231,619222617
-280615060,896229675,-550641529,736286997,-180943673,219315166,-184440518,-924244518,756593182,-418080146
-504706294,896255729,-837858533,-90227200,-155150621,587319505,-359984810,-29273205,285068275,825018542
-165547434,-762332063,896362405,-772435190,847687390
-649056168,-940048513,-773904805,896670952,434187130,-214265226,875752963
874139406,477184744,897012811,57090621,123796795,-570813326,805595017,-572550028,-731061691
-434973116,-721127004,-999448707,394319272,-653443792,-268457606,334489814,897212764,-504971170
-502563567,482960182,897254001
-304281695,897620043,329651992,138784005,-161149939,-799012421,-653889665
898018054,-120143401,856272301,110656701,-462631650,-926655861,-335987115,-174530270
898316944,394414205,-597536367,432091080,524452078,-785882752,701279847,-773487029
-874304775,-260327011,-711598454,495374721,898842065,833257762,-11694161,-319434854
-383384591,563978008,303798013,-834717774,899392925,-617076766,-128437354,207220634,159990586,-144705198
-148072591,899674146
-130925868,-704564979,899749069,419725782,-523811909,829172133
-382371342,402150202,635845082,-745977032,899807476,-324040770,529947758,-361987834
720430743,-992467674,900843019
901101619,-760131597,-223195129,-785850612
870219963,357439734,901266410,-898110535,-928473092,786458479
903881639,196740166,-928680825
-844242676,-283294731,-696499303,904336145,63754249,800149094,-742269741,-857061390,783286913,-12757168
-614414104,139704513,26871031,165937435,-544135773,-722664854,905160220,-981709954,-748705184,-990003188
-233760968,362051870,-70301173,-992211063,22484530,418692292,905501909,-395377244
-333637010,807716750,-379483827,-501201780,-100052159,906550527,359407142,607239402,164149588
767467919,192929360,204670921,-334053291,-634755878,524565456,-577523710,-256598791,907442041
907646230,564221594,-634899209,-651099037,739355652,749506236,-160847240,119356185,-723223914
908185120,667845715
-394679639,776203130,909011394,184404888,-529588584,-171609226,-398120812,111989805
772732433,898962314,-110568461,909156693
869139221,-450258563,-428378592,278514212,-775853350,479497616,160738699,560777643,841661734,909228835
909505644,-798087778,78453790,-671196283,-148574395,810520788
-405741846,-730434844,278107075,-48937912,-78218157,-82020656,-659083010,910277282
354236027,815679522,17307203,910918784,873021613,199598892,655168107,82491490,-182085429
912370508,-650365357,-366241689,-947214170,-816765677
912457594,-804870286,112478222,342337030,347339404
-735729849,47643897,-468571450,780062480,823389777,531776853,694310955,912586093,619100402,488724080
521254449,673183778,-445811613,912667212,57380803,-365104837,253339047,45173453,-896522675
-463040286,483007757,810521126,-20686196,316685779,438201525,-436374367,-760391273,913162879
913514512,140028217,462313526,-210905185,396465982,310753591,-681136999
-901715264,62657263,-952891870,258579261,913854051,25345163,619827412
-179144205,799158068,891364323,-26202592,-527306408,913931789,776554178
888541858,716596362,-641747320,754458311,-521115014,774719262,913964367
791080999,839958626,-280808322,-961497437,572773531,507658285,916114551
-150400788,916253515
545927770,916386546,56417637
535701410,139301265,532690468,-694585540,916419800,390385689,915752545,-529769884,-199443115,845380251
916657246,-373548282,-299269817,485391186,-140673824,69819319,752849681,158241663,-155487648,-577928884
648721451,916807012
409957659,368321987,-457515029,523929140,846311157,193318014,847102677,363453977,541724464,917051194
540523243,767147019,572794870,917094146,672172879,-159501554,-309798748,417990195
918278799,-886889190,-834603165,-525647096,516253778,-435412272,-731268632,885178875,535240960,290376160
505298528,-196408735,918361736,-435463582,338851647,337101609,593625053,-115935870,222945681
-60294199,918787797,555652854,-560290335
-945891458,-336838995,-526032275,919094798,218690686,440247063,-449181390,-827832275,272177786
-72141787,-683955487,519720599,191702033,326495893,761420875,564994112,148659616,919099266
920618312,593944133,-828943188,-511179092,247482184,-992268059,-670629092
743669168,-107884753,920946578,-45426176
921086145,220569998,-290034874,596112970,239586929,353856001,750300775,3417788
-720740565,-104112418,-747917876,397296149,54500514,221249254,34074429,561551083,-412638485,921588225
921686230,-490441651,522934722,175446473,-444437097,-475648962,795614199
394278292,256821003,-708319147,-893064816,-240659505,-190843828,922491125
-298013822,898151896,106563787,577069236,770990253,-569155613,-256203818,922746889,-826740888
518872977,47185277,-21142006,-636040389,587613494,534131893,923056407,640985005,-846652883
-875391729,-214778607,-152988528,-793765820,239476519,923999507,766374718,177137907,818432683,-376204639
-971107600,-813337082,-209854958,-118957955,924918598,466541778,-380600312,34072474
510272879,459585466,-463098929,925375518,-659827549,41820550,-841752808,325813671
-179955170,285297457,-818772677,926765882
717961296,623605856,793933314,927791669,308881199,408991480,372935356,-543431789
928363870,-807561202,-762225918
233011713,-531365766,-960366725,-164055467,928365008,-527362398,359391227
250988025,-562907780,928613699,239179491,643236419
29053728,904115404,-821860844,-429204224,929642645,436700459,-915871508,-567663714,768470564,-682781926
630559209,853046475,-175249003,-305090277,930300419,832550109,244308538
-455132614,-383306268,-971917935,-106509299,472251634,-459561283,-867852349,-569968430,930381775,-519530750
-624245157,-628176516,311347149,207473293,930429245
368298071,-455477179,31270114,368410759,-976342295,194764760,-883145761,931185372,356891670
901238053,24521472,931744762,-778587802,-267238879
-496720150,-363660829,713728103,216261295,648152567,-407875487,931974589,448701178,-957977176
-842798597,-592674550,933078024
933137591
-424232915,-359369162,333314498,-165204245,-404847236,-556294675,-799483057,933206997,264007018,712632146
501846418,934245369,761959879,-276344616
-98423599,871141921,619691934,-626300192,-840802349,279471455,934588178
170349914,934693052,675682453,-322788930,-692053863,915497285
934746630,-106132038,801084792,-833854359,-202647723,-822568779
352269558,-728731724,38129343,935155321,-945005437,-966809397
517787289,935275899,885225151,459105468,104824346,-520213552
-484150190,931115242,935839083,134000369,563850755,-710539406,-628233812,-941511595,-164779266
936122102,768847471,-903336646,870447283,333680214,346655293,-525933757,-758553385,909047993
-889132101,315596734,920142785,468567825,-961600932,936163553,374048954,228181048,-762374627,-689423141
907107437,595565584,761372625,903499161,747392199,329702193,463948932,937041403
480396623,103435902,-535699982,-613763921,937254498,-121308564,849669976,-669674042,784271302,-83957851
-111819047,-703147418,-112069729,439488253,937269230,-678767900,623732505,-673219383,502338744
361836299,-688117019,937293342,92888473,-483770666,-2702533,668462200,83594898,14149454,327867183
938650175,-166507146,485096017,-993251548
-9162430,-307203726,786953152,-116720039,-828332910,-466526153,940044415,-632225844,-811103854
-792638323,940852066,-771717054,-836213601,132173461,-324421830,-943211020
917079973,771681013,-458489300,-510147987,571184272,-846043490,319456028,941054625
-866439148,-178001141,941151200,510247848,-160587551
919078831,711338212,-980272659,-575169111,-470228215,-517065209,18064616,942084041,-24343281
-250186570,-841735369,691064240,942262314,638350041,562691349,388822073
-286744101,502420037,-355049913,-270777217,-102557204,943188754,340352545,-3372965
-207628600,-746013263,893151280,-447703445,-107808695,943335457,-658623429,61848162
-74803042,-324694551,904476984,-644750750,-643837358,345844575,943705027,339895191,689107385,-717614046
730628902,139337875,225327515,155249815,-808256884,192157764,-806822161,943787437,-387255735
-583857317,596513032,538940683,-83274359,944550057,-950692760,-123497688
-719191669,944632943,320658513
945803554,-54170530,-272939115,495996870,-139871014,-317397947,543484097,-148820634,285280268,-770639052
863524005,946138512,899948260,-432154828,-261978519,-941864801,534344869,472660049,-7882416
281052024,947754696
-57125870,947871316,-850103786,-5819532,806499696,527170180
-973780105,947886535,457564839
747967293,-131712173,-930167214,-257221489,108142258,-937635953,-628034340,680413331,948133930,264520435
364199643,569452846,231100810,948846053,-710142774,943817580,467969424
-667482768,929165620,949176887,57840256,289740622,559586785,-952794070,864162270,-198250088
820855471,763934266,-994901169,949185988,507161543,-773540761,-934556981
-839475726,-735160316,-440560121,949205963
949319392,710736429,-999887812,-6610227,-711856520,-788234872,-414741424
260594896,949539794,-570954491,378969225
785654362,-649760890,949753811,-57522034,87651469,-779339797
645683401,781255373,852360342,56558238,215848228,950187045,277602655
750263914,951201592,-300026474
952148952,-891529694,-146993835,-748112325
-70530809,-716798470,569738873,952647847,173359722,143090312,271711157
523263720,-453929676,143770571,952668175,-832336922,-255746740,349452725
952948945,287695641
-70042848,-211215443,908802699,-819878116,-283748388,953595656,738683249,98070139
490037368,747904439,954056624,-456233058
663935833,955432873,5704933,687782738,633817952,-477447129
594510739,-878414818,-443117134,-609001097,-782534517,-399048209,955817756,-444060788
-48003018,-395977633,-390703808,543027544,698761484,956168062,-118613954,-93213787,-963581845
-832774929,957361283,234738765,195464577,313962318,327366420,-884241587,-394076462
957665924,-329993769,82272786,500493973,57725242,-387309800,319557805,80459482,895133262,236419428
957743657,-19835965,-908119989,-693832514
498711575,-75312808,957925087,955070439,440639195,-151735252,-772625851,-71940726
584081445,-190920497,-898159117,-226496125,-972895734,958254760,-949046270
474474910,-973094385,-894297770,239882653,-399282847,-22334222,45349875,958534433,463513586
-121546030,-634674197,383582234,958563217,-864600478,82073217
295918913,-260253461,814655646,-962930361,870450625,794570843,818833381,-458678221,958917332
958918126,517637598,-775683282,-401457926,-841260162,146015780,66722202,-580146234,848079442
679666675,-439483374,-627742282,362457833,959410566,388109842,491359859
-111336771,959943549,-278955336,144189102,371011592,-696522138,-557392542,550439885,-722156386
960016245,550389691,-150381455,528570238,331282263,-132712446,120553040,63670
-443385081,592188271,77159523,-339356300,564965439,960327879,122117654,-760938716
-479868432,-135525585,960363173,-151537873,718672002,369429700
192808420,960396145,-347036042
-512032604,-659700461,960459032
-220886315,-727018102,-458123956,960566868
960679432,-563530124
960923425,229252790,-684518304,665116598,-578450887,105666225,473297163,563486307,-48424997,-55769095
93709653,-438950822,826384679,-246839304,551464084,-737146523,-973819276,638633182,-788277396,961252593
-25756963,-690306354,122587299,-726139439,-443907918,-653306643,-351448371,-276498460,961368561,127478858
961645193,91110450,-989692442,-827325353,79181831
933867732,962038507,-303318153,590997106,648147364,-130480981,20138685
-614369624,779884146,963254258,65437651,330024403,9528957
549912356,-272733158,963817893,-583491631
964277636,-953289047,-765850136,685611490,-356783520,821991073,446200465,825040860,-420214187
-195276573,-680591756,-196354428,964559042
-890311873,581030794,582567573,964904361
15185894,397076477,475195624,-729227799,965106280,-123518794,-239671966,945132075,-258331202
642133407,965130520,-462268680,211414204,932186608,-383439928,-883179231,732254806
781264300,-313193519,876039520,965445213,-255758472,620462649,678403054,600715214
941797090,931699323,965545887,-219821642
442258126,305745420,-31371303,-752171910,966031734,-700832441
479619803,966344424,168898059
-375882640,412407715,966374424,-773829500,114182783
-740064042,-226623527,-659225,-470397896,559540835,966624868,-66478670,-371882549,292125466,612323845
-678387327,966957380,306582352,444568251,-333652405,854596891,801504732,718816292,759607264,-104914538
967187835,958356764,329456710,380992305,28301483,-913439841,-829029679,710450940
967627774,-456752347,-762748681
968399733,515868951,506446824,-504234416,-665127059,950249085,-985994184,756477389,-864039336
-902279913,969055940,-916071926,-814350045,809735197,-212523917,-638251679,-70103465,-66469932,966165169
912361728,-901757555,-44245448,969567484,41075485,795771926,508817964,-697493079,-813757072
366658410,432381074,969781679,-383295408,774683898,-315949907,-349406997,-971203337,29339067,-384312308
647997185,928423157,-625321968,-847814061,-185211282,969893678
-514490956,-541402709,-425273445,691556331,789441131,969927298
971736302,-229367000,-659312758,-102176291,-241369669,-573240669,165969859
972198679,538312657,798298382,502785126,352165416,878852467,163506239,257716959,214968226,-813935452
-312035586,972626615,-483833704,-533633386,665251317,-653992774,759510386,891640997,119501300
522814702,-177611871,-390533810,-786483807,-535804712,-181021810,972897388,-441021215,-958577867
-962903073,-195609224,-972168302,230223688,940275371,242326344,973428541,-755933048,-973678177,951125676
3849578,-361883253,974462494,-764749125,-655460795,527653887
423967705,686674839,347069756,975555561,-645883619,-417362610,-874248576,-571985240,-493961059,-496555812
626158515,976082482,-442837036,-159792610,-656670603,292984143,-356565936,-681979878,-527615434
343778128,-952414746,217792391,417978535,976164347,-997987009,439433310,-133928992
50277509,551253597,976869083,-954950767,39026616,-593974150,568256169,-745127921,706835645
977098299,-499730782,-183475291,-576717615,975098348,-269715111,-990030690
-96059221,935520151,977393800,410727973,-651633874,513016790,-651749388,-708878324,-379362307,-945951032
-549258908,-183065827,559228986,645196105,978010775,-306895678,968699307,76366927
7767339,-161895059,-944336534,416782198,978247647,422315069,9778481,-658117551,916784372
978438742,231220967,857432053,468638905,-783050465,-569885284
-967108404,-881740306,231041571,-890739973,160599175,979134373,782217466,684840882
-461891644,-411490254,531483707,-1147751,-864055130,881661953,63374218,979645548
-574943571,979924344,334841733
195656393,485335540,-257757190,980112440,-583372380,-504184074,-623438658,422620407,-782428083
-43511761,554700587,980451633
-378609077,74936368,752931793,699421534,833601114,278827399,566311113,980635643,301675423,-990467960
317474147,981184614,319228831,-483957273,-935609244
-616146061,981582317,-794059080,-491399118,52559459,-556283927,-883090310,-892395143
279140938,145632744,-603796338,-86422986,981966653
552071854,447408456,982211440
399973350,169311784,731278310,655339690,982671461,-721276604,-742438924,469089348,-690229984,-542654549
-383054003,974694763,-46262527,-473568539,667925726,458335634,-682860905,982702914,-714075073
-951976290,-43812300,-224582156,983916965
254813984,890643577,984814199,-112843782,-896489343,87515903,-697221348,-841809107
185343510,985157929,-769138767,-87537960,-573474386,-277358149,-157335643
152981070,-73797253,-367187180,-113132012,558390050,844032529,-704646287,985320360
609300591,-134865135,-999819831,463476704,985456449,613763900,180277174,337353867
884432599,-98753739,182486911,514020303,683547007,16998408,985602712,-231933438,-669480346,577430231
986476995,168153368,492658465,875882617,218014722,-965434527,437222942,-551364654,-922925641,727277182
792330190,2078877,939838469,718579448,987385201,365581591,645390539,696842559,-174052453,-915456973
538604046,-209646088,213642850,-183682547,100338288,987721132
846424087,882790482,987983226,-452955379,144701445,-866469257
-556200099,443111802,-944062570,-272383465,988099034,50779300,894199630
-306780356,-888702720,396750767,319104938,409523465,-677767191,-34704926,988560037,12301254
-429291842,-92619614,-820171087,583389110,308049095,988657179,-916034492,764120419
230331637,988719684,-382144564,747204494,-267863258,483791864
590353321,-545295817,396109688,-279753498,988873851,348087184,-941808436,180185717,939668674
-292531768,868422893,283182755,654050868,227098716,989479411,-16706975
546989618,989956524,31452975
990163316,-291515920
-605352542,-314700972,388233757,990262209,845460240,130331196
-708102680,-168457290,-539121792,602668203,-591065459,-59152288,990421659
991026881,-645696903,-6259345,-87001058,530965619,-143787814,-350662328
-989482790,-323511054,255928937,991090868,-624402349,381580348,337783787,-195105049,-51186024,497847237
991846245,-650244981,766336229,307351766
622738664,991930473,74891999,741519415,729115083,-917107850,-172128939,-261739725,-877016254
992259476,-659574650,-39104095,778414458,-867120481,880530623,743766785,234235706
949031699,992417217,-943035425,706962517,647211121,736794436,218169257,440618890,576369979
-940041161,156793241,992635365,-447033823,-522035803
639155490,400416544,896515076,993073918,292701695,408303018,789322877
-728120327,-14171124,993443679
56140377,-555870143,-43864556,-706734105,993855605,-118532379,883774973,274451950,-544001757
522666893,758422416,-204843933,283026027,-476420944,747733960,994047186,-931144676,-274975580
994590417,-834373710,805682909,-23924844,-376229050,248813361
199737407,43680924,134351502,-563031003,994599916
861649920,645375671,-633014920,994618499,297849728,492634813,774845500,328237159,472167689,-476213489
969188011,326111784,231332814,805697859,-573659156,-589260666,-26248989,516510775,995828345
785388773,995933364,-818104856,107555160
342434105,-382549521,996749767,-179609032,169342448,861358602,-374930732,253810899,-169728880
-561536229,-240153036,126145353,591055413,108567667,389546801,997444247,-762982496,905510472,-65270587
221409544,997536810
997698460,-93024581,-872385466,-261529475,-577297403,701162300,-355955418
998073503,-298469393,672468095,-339607652,125798139,538581431,-33255523,805904187
999023071,77475008,-271393705,-53032437,-111130995,-615875448,-647761522,445542436,-264134495
-823555507,137801603,820442829,999438466
584319366,999549138,-660619086,890008826,517331744,-232719307,-174487498
309477942,-33845634,-179520320,750919582,999617246

